voltage_mv
-0.02
-0.017
-0.014
-0.011
-0.008
-0.024
-0.031
-0.013
0.003
0.012
0.065
0.124
0.302
0.519
0.246
-0.221
-0.314
-0.198
-0.115
-0.084
-0.072
-0.076
-0.075
-0.075
-0.076
-0.072
-0.07
-0.07
-0.067
-0.064
-0.065
-0.059
-0.053
-0.046
-0.039
-0.032
-0.026
-0.019
-0.012
-0.006
0.003
0.012
0.026
0.039
0.036
0.029
0.022
0.017
0.008
0.009
0.015
0.005
-0.005
-0.014
-0.025
-0.036
-0.041
-0.039
-0.04
-0.04
-0.039
-0.051
-0.052
-0.037
-0.033
-0.027
-0.024
-0.018
-0.015
-0.02
-0.02
-0.02
-0.022
-0.026
-0.031
-0.047
-0.043
-0.033
-0.022
-0.003
-0.021
-0.033
-0.025
-0.025
-0.019
-0.016
-0.013
-0.007
-0.004
0.002
-0.021
-0.039
-0.013
0.001
-0.001
0.001
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.006
-0.016
-0.018
-0.015
-0.015
-0.015
-0.015
-0.014
-0.011
-0.008
-0.005
-0.002
0.0
-0.001
-0.007
-0.003
0.0
0.012
0.022
0.062
0.121
0.266
0.528
0.335
-0.176
-0.331
-0.245
-0.141
-0.092
-0.074
-0.052
-0.049
-0.05
-0.05
-0.05
-0.049
-0.053
-0.062
-0.069
-0.078
-0.086
-0.093
-0.101
-0.093
-0.085
-0.076
-0.065
-0.049
-0.015
0.003
0.009
0.019
0.025
0.039
0.044
0.035
0.03
0.022
0.016
0.011
0.007
0.004
0.001
-0.003
-0.007
-0.009
-0.013
-0.013
-0.025
-0.034
-0.022
-0.013
-0.003
0.001
-0.001
0.004
0.005
0.005
-0.002
-0.01
-0.016
-0.024
-0.031
-0.033
-0.029
-0.027
-0.024
-0.02
-0.02
-0.013
-0.01
-0.003
0.002
0.007
0.017
0.053
0.122
0.238
0.461
0.337
-0.158
-0.356
-0.26
-0.145
-0.071
-0.053
-0.053
-0.05
-0.047
-0.044
-0.049
-0.049
-0.053
-0.063
-0.048
-0.037
-0.04
-0.039
-0.043
-0.045
-0.045
-0.04
-0.032
-0.023
-0.002
0.011
0.009
0.013
0.024
0.044
0.053
0.046
0.038
0.03
0.023
0.015
0.007
-0.001
-0.009
-0.016
-0.027
-0.026
-0.019
-0.016
-0.011
-0.006
-0.007
-0.01
-0.01
-0.014
-0.016
-0.014
-0.01
-0.01
-0.009
-0.005
-0.005
-0.007
-0.014
-0.02
-0.02
-0.02
-0.02
-0.02
-0.02
-0.017
-0.003
0.005
0.007
0.018
0.007
-0.015
-0.031
-0.039
-0.051
-0.039
-0.04
0.001
0.065
0.224
0.522
0.277
-0.233
-0.328
-0.228
-0.103
-0.062
-0.067
-0.067
-0.072
-0.07
-0.081
-0.093
-0.094
-0.087
-0.084
-0.079
-0.074
-0.07
-0.065
-0.061
-0.056
-0.052
-0.047
-0.038
-0.027
-0.018
-0.009
-0.008
0.002
0.034
0.04
0.03
0.025
0.016
0.009
0.003
-0.004
-0.011
-0.018
-0.024
-0.03
-0.035
-0.038
-0.044
-0.043
-0.034
-0.025
-0.017
-0.015
-0.015
-0.015
-0.015
-0.014
-0.011
-0.007
-0.004
0.0
-0.002
-0.011
-0.019
-0.028
-0.033
-0.031
-0.028
-0.026
-0.022
-0.02
-0.018
-0.013
-0.007
-0.004
0.002
0.005
0.0
-0.005
-0.01
-0.014
-0.019
-0.022
-0.02
-0.02
-0.019
-0.015
-0.015
-0.013
-0.005
0.0
0.008
0.014
0.02
0.011
-0.003
0.0
0.039
0.104
0.24
0.509
0.417
-0.102
-0.333
-0.244
-0.142
-0.077
-0.058
-0.058
-0.055
-0.052
-0.05
-0.047
-0.044
-0.041
-0.039
-0.035
-0.036
-0.049
-0.05
-0.051
-0.055
-0.046
-0.038
-0.03
-0.023
-0.013
0.002
0.014
0.033
0.055
0.081
0.091
0.088
0.084
0.082
0.074
0.049
0.027
0.012
-0.003
-0.008
-0.015
-0.02
-0.013
-0.002
0.007
0.018
0.027
0.024
0.015
0.009
0.001
-0.006
-0.013
-0.015
-0.015
-0.015
-0.015
-0.015
-0.008
0.002
0.013
0.032
0.035
0.027
0.021
0.014
0.008
0.002
-0.004
-0.009
-0.014
-0.02
-0.024
-0.02
-0.012
-0.006
0.001
0.007
0.014
0.016
0.013
0.011
0.007
0.005
0.003
0.0
0.0
0.0
0.0
0.0
0.005
0.01
0.013
0.019
0.018
0.014
0.012
0.009
0.006
0.004
0.001
-0.001
0.0
-0.001
0.003
0.011
0.017
0.024
0.03
0.03
0.03
0.03
0.03
0.027
0.025
0.025
0.025
0.025
0.026
0.029
0.031
0.027
0.025
0.025
0.025
0.025
0.025
0.03
0.029
0.034
0.034
0.037
0.059
0.12
0.212
0.431
0.575
0.192
-0.242
-0.247
-0.135
-0.078
-0.038
-0.022
-0.027
-0.022
-0.02
-0.02
-0.02
-0.02
-0.021
-0.034
-0.035
-0.035
-0.049
-0.047
-0.037
-0.032
-0.027
-0.025
-0.02
-0.017
-0.013
-0.002
0.011
0.019
0.032
0.051
0.059
0.06
0.077
0.094
0.09
0.074
0.063
0.053
0.042
0.033
0.022
0.014
0.005
-0.004
-0.016
-0.027
-0.01
0.025
0.048
0.058
0.065
0.062
0.054
0.047
0.039
0.033
0.026
0.019
0.012
0.006
-0.002
-0.004
0.004
0.012
0.016
0.025
0.041
0.043
0.039
0.037
0.033
0.031
0.028
0.026
0.023
0.021
0.018
0.014
0.015
0.015
0.022
0.029
0.037
0.052
0.054
0.06
0.058
0.052
0.042
0.096
0.179
0.333
0.585
0.357
-0.148
-0.279
-0.182
-0.062
0.001
0.016
0.016
0.014
0.012
0.009
0.011
0.004
-0.001
-0.006
-0.012
-0.018
-0.018
-0.011
-0.007
-0.001
0.005
0.01
0.019
0.035
0.053
0.076
0.101
0.116
0.13
0.127
0.118
0.113
0.103
0.098
0.09
0.08
0.072
0.062
0.056
0.06
0.06
0.06
0.06
0.06
0.064
0.065
0.065
0.07
0.07
0.071
0.075
0.075
0.075
0.075
0.078
0.081
0.079
0.08
0.079
0.082
0.086
0.079
0.076
0.069
0.064
0.059
0.049
0.064
0.072
0.066
0.064
0.061
0.06
0.065
0.074
0.076
0.075
0.072
0.071
0.067
0.081
0.069
0.069
0.073
